order_id,date,store_id,product_id,qty,amount,payment
ORD101558,2026-05-11,S01,P02,2,60.00,微信
ORD113192,2026-07-29,S02,P16,2,10.00,现金
ORD103671,2026-05-25,S02,P06,1,42.00,支付宝
ORD100245,2026-05-02,S03,P07,2,44.00,银行卡
ORD114134,2026-08-04,S03,P09,2,36.00,会员储值
ORD101146,2026-05-08,S05,P08,2,50.00,现金
ORD105298,2026-06-05,S05,P02,2,60.00,会员储值
ORD102354,2026-05-16,S04,P18,1,18.00,银行卡
ORD104329,2026-05-30,S02,P04,2,76.00,银行卡
ORD105252,2026-06-05,S03,P06,2,84.00,支付宝
ORD107493,2026-06-20,S05,P03,1,26.00,现金
ORD117625,2026-08-28,S05,P04,1,38.00,银行卡
ORD104663,2026-06-01,S01,P02,1,30.00,支付宝
ORD114138,2026-08-04,S03,P09,1,18.00,银行卡
ORD114737,2026-08-08,S04,P10,2,48.00,银行卡
ORD107537,2026-06-21,S01,P02,1,30.00,银行卡
ORD107728,2026-06-22,S01,P01,1,32.00,支付宝
ORD103868,2026-05-26,S05,P14,2,20.00,微信
ORD105903,2026-06-09,S05,P05,3,102.00,微信
ORD116170,2026-08-18,S03,P09,3,54.00,银行卡
ORD102941,2026-05-20,S04,P08,3,75.00,现金
ORD116323,2026-08-19,S04,P10,1,24.00,微信
ORD102763,2026-05-19,S02,P04,2,76.00,微信
ORD104510,2026-05-31,S02,P04,1,38.00,现金
ORD113658,2026-08-01,S04,P14,2,20.00,银行卡
ORD115370,2026-08-12,S05,P01,1,32.00,现金
ORD108989,2026-06-30,S04,P13,1,20.00,现金
ORD100040,2026-05-01,S02,P04,1,38.00,现金
ORD105169,2026-06-04,S05,P09,3,54.00,银行卡
ORD110388,2026-07-10,S03,P09,3,54.00,现金
ORD116637,2026-08-22,S01,P05,1,34.00,会员储值
ORD116737,2026-08-22,S04,P07,2,44.00,银行卡
ORD117112,2026-08-24,S05,P04,2,76.00,银行卡
ORD101705,2026-05-12,S01,P15,2,12.00,会员储值
ORD117557,2026-08-28,S02,P04,1,38.00,会员储值
ORD103687,2026-05-25,S03,P13,1,20.00,银行卡
ORD109664,2026-07-05,S02,P10,1,24.00,支付宝
ORD111866,2026-07-19,S05,P19,2,30.00,会员储值
ORD113068,2026-07-28,S03,P13,1,20.00,现金
ORD114537,2026-08-07,S03,P08,2,50.00,支付宝
ORD117479,2026-08-27,S04,P12,2,16.00,会员储值
ORD105162,2026-06-04,S05,P19,2,30.00,现金
ORD103613,2026-05-24,S05,P20,1,22.00,现金
ORD113242,2026-07-29,S04,P13,2,40.00,会员储值
ORD108266,2026-06-29,S02,P04,1,-38.00,会员储值
ORD113875,2026-08-02,S04,P21,1,16.00,支付宝
ORD101578,2026-05-11,S01,P12,1,8.00,现金
ORD108742,2026-06-28,S05,P16,1,5.00,银行卡
ORD112471,2026-07-24,S04,P13,1,20.00,会员储值
ORD108864,2026-06-29,S04,P10,1,24.00,支付宝
ORD102449,2026-05-17,S01,P18,1,18.00,银行卡
ORD101384,2026-05-10,S01,P02,2,60.00,现金
ORD108278,2026-06-26,S02,P03,1,26.00,银行卡
ORD107246,2026-06-19,S02,P05,2,68.00,会员储值
ORD113547,2026-08-01,S01,P19,1,15.00,会员储值
ORD110018,2026-07-07,S04,P10,1,24.00,现金
ORD106706,2026-06-15,S03,P07,1,22.00,现金
ORD116793,2026-08-22,S05,P02,1,30.00,银行卡
ORD103085,2026-05-21,S05,P15,1,6.00,支付宝
ORD107570,2026-06-21,S02,P01,3,96.00,支付宝
ORD103852,2026-05-26,S04,P11,1,26.00,银行卡
ORD113711,2026-08-01,S05,P12,2,16.00,微信
ORD109514,2026-07-04,S03,P12,2,16.00,支付宝
ORD115094,2026-08-10,S04,P21,3,48.00,微信
ORD103788,2026-05-26,S02,P11,1,26.00,现金
ORD110823,2026-07-12,S05,P20,2,44.00,会员储值
ORD106301,2026-06-13,S02,P04,1,38.00,会员储值
ORD111573,2026-07-18,S02,P06,2,90.00,银行卡
ORD100949,2026-05-07,S02,P04,2,76.00,会员储值
ORD110358,2026-07-10,S02,P05,1,34.00,支付宝
ORD115229,2026-08-11,S05,P06,1,45.00,银行卡
ORD101440,2026-05-10,S03,P15,1,6.00,银行卡
ORD100421,2026-05-03,S03,P07,2,44.00,银行卡
ORD111590,2026-07-18,S03,P19,1,15.00,会员储值
ORD111666,2026-07-18,S05,P09,1,18.00,微信
ORD103565,2026-05-24,S04,P03,1,26.00,微信
ORD112276,2026-07-22,S05,P13,1,20.00,会员储值
ORD114440,2026-08-06,S05,P07,3,66.00,支付宝
ORD104523,2026-05-31,S02,P06,1,42.00,支付宝
ORD104307,2026-05-30,S01,P10,1,24.00,微信
ORD100041,2026-05-01,S02,P05,1,34.00,会员储值
ORD113713,2026-08-01,S05,P01,1,32.00,会员储值
ORD111930,2026-07-20,S02,P16,2,10.00,微信
ORD115236,2026-08-11,S05,P07,1,22.00,会员储值
ORD118080,2026-08-31,S03,P18,1,18.00,会员储值
ORD103291,2026-05-23,S02,P20,2,44.00,会员储值
ORD113822,2026-08-02,S03,P03,3,78.00,银行卡
ORD110411,2026-07-10,S04,P07,2,44.00,会员储值
ORD104363,2026-05-30,S03,P01,3,96.00,微信
ORD117379,2026-08-26,S05,P03,2,,现金
ORD115325,2026-08-12,S03,P07,1,22.00,微信
ORD104394,2026-05-30,S04,P15,3,18.00,微信
ORD106944,2026-06-17,S03,P19,2,30.00,支付宝
ORD105291,2026-06-05,S05,P10,1,24.00,银行卡
ORD115379,2026-08-12,S05,P11,1,26.00,银行卡
ORD112389,2026-07-23,S04,P11,1,26.00,微信
ORD102859,2026-05-20,S01,P15,2,12.00,微信
ORD102306,2026-05-16,S03,P02,3,90.00,会员储值
ORD110676,2026-07-12,S01,P13,1,20.00,现金
ORD112268,2026-07-22,S04,P16,1,5.00,会员储值
ORD108605,2026-06-28,S02,P05,2,68.00,会员储值
ORD111091,2026-07-14,S05,P16,1,5.00,微信
ORD116077,2026-08-17,S03,P05,2,68.00,支付宝
ORD106960,2026-06-17,S03,P07,1,22.00,现金
ORD108559,2026-06-27,S05,P17,1,12.00,现金
ORD102582,2026-05-17,S05,P09,1,18.00,支付宝
ORD104817,2026-06-02,S02,P06,1,42.00,现金
ORD111007,2026-07-14,S02,P06,3,135.00,微信
ORD104624,2026-05-31,S04,P10,1,24.00,微信
ORD115756,2026-08-15,S03,P17,2,24.00,银行卡
ORD116550,2026-08-21,S03,P09,2,36.00,会员储值
ORD110336,2026-07-10,S01,P15,2,12.00,银行卡
ORD100645,2026-05-04,S05,P17,2,24.00,微信
ORD102436,2026-05-17,S01,P10,1,24.00,会员储值
ORD117834,2026-08-29,S05,P13,1,20.00,现金
ORD104017,2026-05-28,S01,P15,1,6.00,现金
ORD114228,2026-08-05,S01,P01,1,32.00,会员储值
ORD107551,2026-06-21,S01,P01,2,64.00,支付宝
ORD113135,2026-07-28,S05,P04,1,38.00,银行卡
ORD110653,2026-07-12,S01,P01,1,32.00,微信
ORD107976,2026-06-23,S05,P01,1,32.00,支付宝
ORD108879,2026-06-29,S05,P06,1,42.00,现金
ORD110295,2026-07-09,S04,P10,1,24.00,会员储值
ORD104508,2026-05-31,S02,P04,3,114.00,会员储值
ORD111131,2026-07-15,S01,P14,1,10.00,会员储值
ORD106768,2026-06-16,S01,P12,1,8.00,会员储值
ORD105273,2026-06-05,S04,P17,2,24.00,银行卡
ORD100011,2026-05-01,S01,P01,2,64.00,银行卡
ORD108432,2026-06-27,S02,P16,1,5.00,支付宝
ORD106914,2026-06-17,S02,P05,1,34.00,微信
ORD101128,2026-05-08,S04,P11,1,26.00,微信
ORD114767,2026-08-08,S05,P02,2,60.00,会员储值
ORD117155,2026-08-25,S02,P05,2,68.00,微信
ORD104295,2026-05-30,S01,P01,2,64.00,会员储值
ORD102982,2026-05-21,S01,P01,1,32.00,现金
ORD109420,2026-07-03,S05,P06,1,45.00,支付宝
ORD114847,2026-08-09,S02,P04,2,76.00,会员储值
ORD106928,2026-06-17,S02,P05,1,34.00,会员储值
ORD113967,2026-08-03,S02,P13,3,60.00,银行卡
ORD114039,2026-08-03,S04,P10,1,24.00,银行卡
ORD110648,2026-07-12,S01,P12,1,,支付宝
ORD110155,2026-07-08,S04,P01,2,64.00,现金
ORD107143,2026-06-18,S03,P13,2,40.00,银行卡
ORD112378,2026-07-23,S04,P20,2,44.00,支付宝
ORD103197,2026-05-22,S04,P10,2,48.00,现金
ORD110565,2026-07-11,S03,P08,2,50.00,银行卡
ORD102352,2026-05-16,S04,P04,1,38.00,银行卡
ORD102851,2026-05-19,S05,P20,1,22.00,现金
ORD101393,2026-05-10,S01,P09,1,18.00,现金
ORD103837,2026-05-26,S04,P18,1,18.00,会员储值
ORD116221,2026-08-18,S04,P18,2,36.00,支付宝
ORD112028,2026-07-20,S05,P19,1,15.00,支付宝
ORD101481,2026-05-10,S04,P10,1,24.00,会员储值
ORD100042,2026-05-01,S02,P05,3,102.00,现金
ORD100648,2026-05-04,S05,P20,1,22.00,银行卡
ORD114416,2026-08-06,S04,P16,2,10.00,现金
ORD108434,2026-06-27,S02,P18,1,18.00,现金
ORD114450,2026-08-06,S05,P08,1,25.00,微信
ORD101769,2026-05-12,S04,P18 ,2,36.00,现金
ORD101253,2026-05-09,S03,P08,1,25.00,微信
ORD103313,2026-05-23,S03,P13,2,40.00,支付宝
ORD111416,2026-07-17,S02,P15,3,18.00,支付宝
ORD114718,2026-08-08,S04,P21,1,16.00,会员储值
ORD108073,2026-06-24,S04,P11,1,26.00,现金
ORD111941,2026-07-20,S02,P04,2,76.00,银行卡
ORD107178,2026-06-18,S05,P13,1,20.00,银行卡
ORD106538,2026-06-14,S03,P07,1,22.00,微信
ORD117556,2026-08-28,S02,P03,1,26.00,微信
ORD104147,2026-05-29,S01,P02,3,90.00,微信
ORD103980,2026-05-27,S04,P03,1,26.00,支付宝
ORD114144,2026-08-04,S03,P07,1,22.00,支付宝
ORD108943,2026-06-30,S02,P03,1,26.00,银行卡
ORD106692,2026-06-15,S03,P08,1,25.00,支付宝
ORD111949,2026-07-20,S02,P04,1,38.00,微信
ORD106370,2026-06-13,S03,P01,3,96.00,会员储值
ORD114629,2026-08-08,S01,P11,2,52.00,支付宝
ORD107251,2026-06-19,S03,P07,1,22.00,支付宝
ORD107039,2026-06-18,S01,P05,1,34.00,支付宝
ORD100714,2026-05-05,S03,P02,2,60.00,微信
ORD112936,2026-07-27,S03,P09,2,36.00,会员储值
ORD109263,2026-07-02,S04,P13,1,20.00,现金
ORD110108,2026-07-08,S02,P05,1,34.00,现金
ORD100154,2026-05-02,S01,P10,2,48.00,银行卡
ORD101484,2026-05-10,S04,P13,1,20.00,支付宝
ORD108909,2026-06-30,S01,P02,2,60.00,会员储值
ORD114116,2026-08-04,S02,P06,2,90.00,银行卡
ORD114562,2026-08-07,S04,P03,1,26.00,现金
ORD107804,2026-06-22,S04,P17,3,36.00,会员储值
ORD104328,2026-05-30,S02,P15,1,6.00,支付宝
ORD108182,2026-06-25,S04,P14,1,10.00,现金
ORD110238,2026-07-09,S02,P06,1,45.00,银行卡
ORD108231,2026-06-26,S01,P09,2,36.00,微信
ORD115572,2026-08-14,S03,P03,2,52.00,微信
ORD101535,2026-05-10,S05,P19,2,30.00,支付宝
ORD117131,2026-08-25,S01,P07,2,44.00,银行卡
ORD111511,2026-07-18,S01,P02,1,30.00,银行卡
ORD106350,2026-06-13,S03,P18,2,36.00,支付宝
ORD118130,2026-08-31,S04,P15,2,12.00,会员储值
ORD108489,2026-06-27,S04,P11,1,26.00,支付宝
ORD105703,2026-06-07,S05,P19,1,15.00,现金
ORD115996,16-08-2026,S04,P21,2,32.00,支付宝
ORD118143,2026-08-31,S05,P20,1,22.00,现金
ORD101433,2026-05-10,S02,P11,1,26.00,银行卡
ORD117798,2026-08-29,S04,P21,1,16.00,现金
ORD114009,2026-08-03,S03,P03,1,26.00,银行卡
ORD108463,2026-06-27,S03,P10,1,24.00,银行卡
ORD107729,2026-06-22,S01,P11,1,26.00,银行卡
ORD113344,2026-07-30,S03,P09,3,54.00,支付宝
ORD100843,2026-05-06,S03,P08,1,25.00,会员储值
ORD116924,2026-08-23,S04,P21,1,16.00,现金
ORD113256,2026-07-29,S05,P16,2,10.00,银行卡
ORD105750,2026-06-08,S02,P11,2,52.00,微信
ORD104583,2026-05-31,S03,P07,1,22.00,现金
ORD102049,2026-05-14,S04,P11,2,52.00,银行卡
ORD106858,2026-06-16,S04,P07,1,22.00,银行卡
ORD108586,2026-06-28,S01,P03,3,78.00,支付宝
ORD102722,2026-05-18,S05,P19,2,30.00,现金
ORD101415,2026-05-10,S02,P10,1,24.00,微信
ORD113127,2026-07-28,S05,P05,2,68.00,会员储值
ORD104265,2026-05-29,S05,P19,1,15.00,会员储值
ORD108768,2026-06-29,S01,P02,2,60.00,会员储值
ORD117482,2026-08-27,S04,P03,1,26.00,微信
ORD116642,2026-08-22,S01,P17,1,12.00,微信
ORD100253,2026-05-02,S04,P10,1,24.00,现金
ORD111317,2026-07-16,S03,P05,2,68.00,银行卡
ORD110049,2026-07-07,S05,P12,1,8.00,银行卡
ORD101715,2026-05-12,S02,P15,2,12.00,会员储值
ORD112813,2026-07-26,S04,P10,1,24.00,微信
ORD105002,2026-06-03,S04,P03,1,26.00,微信
ORD115326,2026-08-12,S03,P21,1,16.00,微信
ORD115593,2026-08-14,S04,P15,1,6.00,现金
ORD115195,2026-08-11,S03,P21,1,16.00,支付宝
ORD113642,2026-08-01,S03,P03,1,26.00,会员储值
ORD108123,2026-06-25,S01,P01,1,32.00,微信
ORD111882,2026-07-19,S05,P03,1,26.00,支付宝
ORD101994,2026-05-14,S02,P03,1,26.00,现金
ORD114332,2026-08-05,S05,P01,3,96.00,微信
ORD117240,2026-08-25,S05,P21,2,32.00,银行卡
ORD114425,2026-08-06,S04,P19,1,15.00,现金
ORD102132,2026-05-15,S02,P06,2,84.00,现金
ORD114035,2026-08-03,S04,P10,1,24.00,微信
ORD109435,2026-07-04,S01,P02,1,30.00,银行卡
ORD100409,2026-05-03,S03,P04,1,38.00,微信
ORD109720,2026-07-05,S03,P06,1,45.00,银行卡
ORD111250,2026-07-16,S01,P01,1,32.00,现金
ORD111905,2026-07-20,S01,P08,1,25.00,微信
ORD115391,2026-08-13,S01,P09,3,54.00,微信
ORD106130,2026-06-12,S01,P15,1,6.00,微信
ORD113777,2026-08-02,S02,P06,2,90.00,支付宝
ORD104493,2026-05-31,S01,P15,1,6.00,微信
ORD110614,2026-07-11,S05,P09,2,36.00,银行卡
ORD111844,2026-07-19,S04,P16,2,10.00,银行卡
ORD109616,2026-07-04,S05,P19,1,15.00,银行卡
ORD117855,2026-08-30,S01,P03,1,26.00,支付宝
ORD112942,2026-07-27,S03,P07,1,22.00,微信
ORD111386,2026-07-17,S01,P01,2,64.00,现金
ORD113879,2026-08-02,S04,P10,3,72.00,微信
ORD109229,2026-07-02,S03,P07,2,44.00,支付宝
ORD113989,2026-08-03,S02,P04,2,76.00,会员储值
ORD109177,2026-07-02,S01,P01,1,32.00,微信
ORD103817,2026-05-26,S03,P07,2,44.00,会员储值
ORD106691,2026-06-15,S02,P05,1,34.00,微信
ORD111258,2026-07-16,S01,P07,2,44.00,会员储值
ORD104411,2026-05-30,S04,P07,2,44.00,现金
ORD110682,2026-07-12,S01,P19,2,30.00,支付宝
ORD117384,2026-08-26,S05,P03,1,26.00,会员储值
ORD101904,2026-05-13,S04,P05,2,68.00,银行卡
ORD117381,2026/8/26,S05,P03,2,52.00,支付宝
ORD106996,2026-06-17,S05,P19,3,45.00,现金
ORD111918,2026-07-20,S01,P13,1,20.00,现金
ORD111777,2026-07-19,S02,P05,2,68.00,现金
ORD100021,2026-05-01,S01,P15,1,6.00,现金
ORD103232,2026-05-23,S01,P02,2,60.00,微信
ORD112045,2026-07-21,S01,P02,1,30.00,会员储值
ORD107515,2026-06-20,S05,P08,2,50.00,会员储值
ORD100757,2026-05-05,S05,P17,1,12.00,微信
ORD101539,2026-05-10,S05,P05,1,34.00,会员储值
ORD101913,2026-05-13,S04,P05,2,68.00,现金
ORD112805,2026-07-26,S04,P09,1,18.00,支付宝
ORD110101,2026-07-08,S02,P16,2,10.00,会员储值
ORD111446,2026-07-17,S03,P09,1,18.00,银行卡
ORD115740,2026-08-15,S03,P13,1,20.00,支付宝
ORD117346,2026-08-26,S04,P10,2,48.00,银行卡
ORD103204,2026-05-22,S04,P12,1,8.00,银行卡
ORD103733,2026-05-25,S05,P20,2,44.00,现金
ORD108652,2026-06-28,S03,P07,2,44.00,支付宝
ORD111205,2026-07-15,S04,P18,1,18.00,现金
ORD112419,2026-07-23,S05,P09,2,36.00,会员储值
ORD107873,2026-06-23,S01,P18,1,18.00,现金
ORD103574,2026-05-24,S04,P05,1,34.00,支付宝
ORD107815,2026-06-22,S04,P10,1,24.00,会员储值
ORD107118,2026-06-18,S02,P06,2,58.00,银行卡
ORD104719,2026-06-01,S03,P08,1,25.00,会员储值
ORD102822,2026-05-19,S04,P03,1,26.00,支付宝
ORD110198,2026-07-09,S01,P13,1,20.00,支付宝
ORD113987,2026-08-03,S02,P05,2,68.00,现金
ORD107491,2026-06-20,S05,P11,2,52.00,支付宝
ORD117248,2026-08-25,S05,P13,1,20.00,现金
ORD116279,2026-08-19,S03,P07,2,44.00,现金
ORD116509,2026-08-21,S02,P05,1,34.00,微信
ORD101502,2026-05-10,S04,P17,2,24.00,会员储值
ORD103387,2026-05-23,S04,P12,3,24.00,现金
ORD113378,2026-07-30,S04,P02,1,30.00,现金
ORD115705,2026-08-15,S02,P02,2,60.00,支付宝
ORD104242,2026-05-29,S04,P11,1,26.00,会员储值
ORD117237,2026-08-25,S05,P04,2,76.00,微信
ORD109338,2026-07-03,S02,P04,1,38.00,支付宝
ORD105032,2026-06-03,S05,P03,1,26.00,银行卡
ORD115919,2026-08-16,S03,P11,2,,支付宝
ORD102796,2026-05-19,S03,P01,1,32.00,银行卡
ORD115044,2026-08-10,S02,P04,2,76.00,微信
ORD105724,2026-06-08,S01,P01,2,64.00,银行卡
ORD109647,2026-07-05,S01,P01,2,64.00,现金
ORD100628,2026-05-04,S04,P11,3,78.00,支付宝
ORD100515,2026-05-03,S05,P08,2,50.00,现金
ORD107788,2026-06-22,S03,P05,1,34.00,现金
ORD110396,2026-07-10,S03,P08,1,25.00,现金
ORD113532,2026-07-31,S05,P02,1,30.00,会员储值
ORD103839,2026-05-26,S04,P15,1,6.00,微信
ORD104253,2026-05-29,S05,P06,2,84.00,银行卡
ORD110025,2026-07-07,S04,P03,1,26.00,支付宝
ORD117918,2026-08-30,S03,P06,2,90.00,会员储值
ORD101210,2026-05-09,S02,P11,3,78.00,微信
ORD107970,2026-06-23,S05,P05,1,34.00,微信
ORD103096,2026/5/21,S05,P03,1,26.00,会员储值
ORD100230,2026-05-02,S03,P08,1,25.00,会员储值
ORD108868,2026-06-29,S04,P10,1,24.00,微信
ORD112098,2026-07-21,S03,P01,1,32.00,会员储值
ORD108100,2026-06-24,S05,P13,2,40.00,银行卡
ORD101375,2026-05-10,S01,P02,2,60.00,支付宝
ORD116127,2026-08-17,S05,P13,3,60.00,银行卡
ORD115738,2026-08-15,S03,P07,2,44.00,银行卡
ORD117850,2026-08-31,S01,P19,1,-15.00,银行卡
ORD114700,2026-08-08,S03,P21,2,32.00,微信
ORD116948,2026-08-23,S04,P10,1,24.00,现金
ORD103547,2026-05-24,S04,P11,2,52.00,会员储值
ORD112306,2026-07-23,S01,P13,-1,40.00,会员储值
ORD116858,2026-08-23,S02,P15,1,6.00,会员储值
ORD110960,2026-07-13,S05,P04,2,76.00,支付宝
ORD112400,2026-07-23,S04,P10,2,48.00,银行卡
ORD114298,2026-08-05,S04,P11,1,26.00,银行卡
ORD100419,2026-05-03,S03,P02,1,30.00,现金
ORD115807,2026-08-15,S05,P21,1,16.00,会员储值
ORD103576,2026-05-24,S04,P11,1,26.00,银行卡
ORD109875,2026-07-06,S03,P19,3,45.00,现金
ORD102095,2026-05-15,S01,P05,1,34.00,会员储值
ORD113801,2026-08-02,S02,P06,2,90.00,支付宝
ORD101503,2026-05-10,S04,P10,1,24.00,现金
ORD113035,2026-07-28,S02,P06,2,90.00,微信
ORD116216,2026-08-18,S04,P10,1,24.00,现金
ORD100070,2026-05-01,S03,P08,1,25.00,银行卡
ORD117915,2026-08-30,S03,P20,1,22.00,会员储值
ORD101305,2026-05-09,S04,P02,1,30.00,会员储值
ORD103548,2026-05-24,S04,P06,2,84.00,支付宝
ORD114697,2026-08-08,S03,P15,1,6.00,微信
ORD106520,2026-06-14,S02,P04,1,38.00,微信
ORD109086,2026-07-01,S03,P17,2,24.00,支付宝
ORD112101,2026-07-21,S03,P04,1,38.00,银行卡
ORD112667,2026-07-25,S05,P06,2,90.00,支付宝
ORD101731,2026-05-12,S02,P06,2,84.00,会员储值
ORD116896,2026-08-23,S03,P06,2,90.00,会员储值
ORD112332,2026-07-23,S02,P17,2,24.00,现金
ORD110789,2026-07-12,S04,P10,2,,会员储值
ORD105973,2026-06-10,S02,P04,1,38.00,支付宝
ORD106053,2026-06-11,S02,P06,3,126.00,会员储值
ORD101405,2026-05-10,S02,P06,1,42.00,现金
ORD116335,2026-08-19,S05,P18,2,36.00,现金
ORD106791,2026-06-16,S02,P04,2,76.00,现金
ORD116766,2026-08-22,S05,P20,1,22.00,支付宝
ORD100578,2026-05-04,S03,P19,1,15.00,微信
ORD112260,2026-07-22,S04,P03,1,26.00,银行卡
ORD102333,2026-05-16,S03,P08,1,25.00,现金
ORD108062,2026-06-24,S04,P05,1,34.00,支付宝
ORD111803,2026-07-19,S03,P03,1,26.00,现金
ORD117602,2026-08-28,S04,P12,1,8.00,银行卡
ORD118115,2026-08-31,S04,P10,2,48.00,微信
ORD103945,2026-05-27,S03,P09,2,36.00,会员储值
ORD112285,2026-07-22,S05,P19,1,15.00,微信
ORD111242,2026-07-16,S01,P06,1,45.00,支付宝
ORD100817,2026-05-06,S02,P01,1,32.00,现金
ORD111913,2026-07-20,S01,P03,1,26.00,银行卡
ORD113791,2026-08-02,S02,P04,1,38.00,银行卡
ORD102680,2026-05-18,S03,P09,2,36.00,微信
ORD109511,2026-07-04,S03,P06,1,45.00,会员储值
ORD108180,2026-06-25,S03,P09,1,18.00,微信
ORD104650,2026-05-31,S05,P09,1,18.00,支付宝
ORD101252,2026-05-09,S03,P11,3,78.00,会员储值
ORD116536,2026-08-21,S03,P07,1,22.00,银行卡
ORD106193,2026-06-12,S03,P07,2,44.00,会员储值
ORD111217,2026-07-15,S05,P14,1,10.00,会员储值
ORD116720,2026-08-22,S03,P03,1,26.00,会员储值
ORD110459,2026-07-11,S01,P01,2,64.00,会员储值
ORD116178,2026-08-18,S03,P07,1,22.00,现金
ORD107005,2026-06-17,S05,P19,1,15.00,银行卡
ORD108353,2026-06-26,S05,P13,1,20.00,微信
ORD104652,2026-05-31,S05,P20,1,22.00,银行卡
ORD109020,2026-06-30,S05,P20,1,22.00,现金
ORD117792,2026-08-29,S04,P16,2,10.00,会员储值
ORD103807,2026-05-26,S02,P18,3,54.00,支付宝
ORD103020,2026-05-21,S02,P18,1,18.00,微信
ORD113912,2026-08-02,S05,P16,2,10.00,银行卡
ORD102652,2026-05-18,S02,P15,2,12.00,微信
ORD113151,2026-07-29,S01,P10,1,24.00,会员储值
ORD112972,2026-07-27,S04,P16,3,15.00,会员储值
ORD108440,2026-06-27,S03,P09,1,18.00,现金
ORD114531,2026-08-07,S03,P16,1,5.00,现金
ORD100860,2026-05-06,S04,P13,1,-20.00,会员储值
ORD103971,2026-05-27,S04,P09,1,18.00,微信
ORD115258,2026-08-12,S01,P21,2,32.00,银行卡
ORD114581,2026-08-07,S05,P19,1,15.00,会员储值
ORD113292,2026/7/30,S01,P12,1,8.00,支付宝
ORD105066,2026-06-04,S01,P02,1,30.00,会员储值
ORD116452,2026-08-20,S05,P21,2,32.00,现金
ORD107486,2026-06-20,S05,P07,1,22.00,微信
ORD109633,2026-07-05,S01 ,P02,2,60.00,会员储值
ORD104389,2026-05-30,S03,P04,3,114.00,现金
ORD107630,2026-06-21,S03,P13,1,20.00,支付宝
ORD111021,2026-07-14,S02,P04,1,38.00,会员储值
ORD108439,2026-06-27,S02,P06,1,42.00,微信
ORD106779,2026-06-16,S01,P06,1,42.00,现金
ORD115895,2026-08-16,S02,P01,1,32.00,支付宝
ORD110920,2026-07-13,S03,P02,3,90.00,现金
ORD107317,2026-06-19,S05,P03,2,52.00,现金
ORD107629,2026-06-21,S03,P03,3,78.00,现金
ORD109424,2026-07-04,S01,P12,1,8.00,银行卡
ORD111864,2026-07-19,S05,P02,1,30.00,微信
ORD109201,2026-07-02,S02,P06,1,45.00,银行卡
ORD106138,2026-06-12,S01,P06,1,42.00,会员储值
ORD109103,2026-07-01,S03,P09,2,36.00,会员储值
ORD115906,2026-08-16,S02,P08,1,25.00,支付宝
ORD105522,2026-06-07,S01,P01,2,64.00,银行卡
ORD106405,2026-06-13,S04,P11,1,26.00,现金
ORD115959,2026-08-16,S04,P10,2,48.00,微信
ORD115411,2026-08-13,S02,P05,1,34.00,支付宝
ORD116897,2026-08-23,S03,P03,2,52.00,微信
ORD109136,2026-07-01,S05,P07,1,22.00,支付宝
ORD104357,2026-05-30,S03,P07,1,22.00,现金
ORD117571,2026-08-28,S03,P08,3,75.00,支付宝
ORD112909,2026-07-27,S02,P15,2,12.00,微信
ORD104292,2026-05-30,S01,P14,1,10.00,支付宝
ORD101091,2026-05-08,S03,P09,3,54.00,支付宝
ORD103623,2026-05-24,S05,P03,1,26.00,微信
ORD116319,2026-08-19,S04,P02,1,30.00,现金
ORD113358,2026-07-30,S04,P15,2,12.00,微信
ORD110753,2026-07-12,S03,P09,2,36.00,银行卡
ORD115141,2026-08-11,S01,P21,1,16.00,会员储值
ORD115528,2026-08-14,S01,P06,2,90.00,银行卡
ORD103860,2026-05-26,S05,P08,3,75.00,银行卡
ORD108462,2026-06-27,S03,P01,2,64.00,银行卡
ORD111127,2026-07-15,S01,P08,1,25.00,微信
ORD104540,2026-05-31,S02,P14,3,30.00,会员储值
ORD101358,2026-05-09,S05,P20,3,66.00,会员储值
ORD115233,2026-08-11,S05,P05,2,68.00,银行卡
ORD105808,2026-06-08,S05,P10,1,24.00,会员储值
ORD101662,2026-05-11,S05,P06,1,42.00,现金
ORD115968,2026-08-16,S04,P12,1,8.00,支付宝
ORD100793,2026-05-06,S01,P15,1,6.00,银行卡
ORD108917,2026-06-30,S01,P02,1,30.00,银行卡
ORD108252,2026-06-26,S01,P14,1,10.00,会员储值
ORD115012,2026-08-10,S01,P09,2,36.00,会员储值
ORD115500,2026-08-13,S05,P07,2,44.00,现金
ORD108429,2026-06-27,S02,P04,3,114.00,银行卡
ORD108026,2026-06-24,S02,P06,2,84.00,微信
ORD112012,2026-07-20,S05,P08,1,25.00,会员储值
ORD114052,2026-08-03,S05,P06,2,90.00,现金
ORD116835,2026-08-23,S01,P07,1,22.00,微信
ORD112588,2026-07-25,S03,P15,2,12.00,现金
ORD116560,2026-08-21,S04,P13,2,40.00,现金
ORD117885,2026-08-30,S02,P15,2,12.00,微信
ORD110650,2026-07-12,S01,P01,3,96.00,微信
ORD105345,2026-06-06,S01,P01,1,32.00,支付宝
ORD104656,2026-05-31,S05,P13,1,20.00,会员储值
ORD104981,2026-06-03,S03,P06,1,42.00,会员储值
ORD107983,2026-06-24,S01,P01,1,32.00,微信
ORD101378,2026-05-10,S01,P01,3,96.00,会员储值
ORD102700,2026-05-18,S04,P14,1,10.00,支付宝
ORD105091,2026-06-04,S02,P13,1,20.00,微信
ORD114108,2026-08-04,S02,P06,1,45.00,微信
